,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
22,22.0,0.4895,0.2763,0.1502,0.0601,0.015,0.006,0.8409,0.1212,0.0227,0.0076,0.0,0.0,0.6257,0.2865,0.0643,0.0117,0.0058,0.0,0.9508,0.0328,0.0,0.0,0.0,0.0
23,23.0,0.4904,0.2788,0.1474,0.0577,0.0128,0.0096,0.8162,0.1324,0.0294,0.0147,0.0,0.0,0.6118,0.2765,0.0824,0.0176,0.0059,0.0,0.9661,0.0169,0.0,0.0,0.0,0.0
24,24.0,0.5016,0.2889,0.1492,0.0476,0.0063,0.0032,0.8421,0.1429,0.0075,0.0,0.0,0.0,0.6124,0.2753,0.0899,0.0112,0.0056,0.0,0.9825,0.0,0.0,0.0,0.0,0.0
25,25.0,0.5366,0.2892,0.1359,0.0314,0.0035,0.0,0.864,0.112,0.016,0.0,0.0,0.0,0.625,0.2625,0.075,0.0188,0.0125,0.0,0.9808,0.0,0.0,0.0,0.0,0.0
26,26.0,0.5196,0.2778,0.134,0.0425,0.0131,0.0098,0.8296,0.1333,0.0222,0.0074,0.0,0.0,0.6032,0.2804,0.0847,0.0212,0.0053,0.0,0.9649,0.0175,0.0,0.0,0.0,0.0
27,27.0,0.5278,0.2778,0.1285,0.0382,0.0139,0.0104,0.8201,0.1655,0.0072,0.0,0.0,0.0,0.5904,0.2766,0.0957,0.0319,0.0,0.0,0.9661,0.0169,0.0,0.0,0.0,0.0
28,28.0,0.5185,0.266,0.1313,0.0404,0.0236,0.0168,0.8462,0.1385,0.0077,0.0,0.0,0.0,0.5842,0.2842,0.0947,0.0316,0.0,0.0,0.9655,0.0172,0.0,0.0,0.0,0.0
29,29.0,0.5458,0.2817,0.1232,0.0246,0.0141,0.007,0.8261,0.1594,0.0072,0.0,0.0,0.0,0.5784,0.2745,0.098,0.0392,0.0049,0.0,0.9649,0.0175,0.0,0.0,0.0,0.0
30,30.0,0.6,0.284,0.108,0.004,0.0,0.0,0.8235,0.1544,0.0147,0.0,0.0,0.0,0.5324,0.2685,0.1157,0.0602,0.0185,0.0,0.9811,0.0,0.0,0.0,0.0,0.0
31,31.0,0.5698,0.2792,0.1132,0.0151,0.0113,0.0075,0.78,0.18,0.0267,0.0067,0.0,0.0,0.5244,0.2756,0.1111,0.0578,0.0222,0.0044,0.9825,0.0,0.0,0.0,0.0,0.0
32,32.0,0.5632,0.2744,0.1047,0.0253,0.0181,0.0108,0.7771,0.1975,0.0127,0.0064,0.0,0.0,0.5182,0.2794,0.1093,0.0567,0.0283,0.004,0.9683,0.0159,0.0,0.0,0.0,0.0
33,33.0,0.5461,0.273,0.1135,0.0284,0.0213,0.0142,0.7665,0.2156,0.006,0.006,0.0,0.0,0.496,0.264,0.12,0.068,0.032,0.016,0.9688,0.0156,0.0,0.0,0.0,0.0
34,34.0,0.5625,0.2757,0.1029,0.0257,0.0184,0.011,0.7805,0.2073,0.0061,0.0,0.0,0.0,0.4836,0.2623,0.1189,0.0697,0.041,0.0205,0.9692,0.0154,0.0,0.0,0.0,0.0
35,35.0,0.583,0.2794,0.085,0.0243,0.0162,0.0081,0.775,0.2125,0.0062,0.0,0.0,0.0,0.4701,0.251,0.1235,0.0757,0.0478,0.0279,0.9667,0.0167,0.0,0.0,0.0,0.0
36,36.0,0.5654,0.2731,0.1,0.0308,0.0192,0.0077,0.7456,0.2308,0.0118,0.0059,0.0,0.0,0.444,0.2575,0.1269,0.0858,0.0522,0.0299,0.9683,0.0159,0.0,0.0,0.0,0.0
37,37.0,0.5688,0.2751,0.1041,0.026,0.0149,0.0074,0.7427,0.2339,0.0117,0.0058,0.0,0.0,0.4539,0.2399,0.1218,0.0849,0.059,0.0369,0.9697,0.0152,0.0,0.0,0.0,0.0
38,38.0,0.6068,0.2735,0.0769,0.0214,0.0128,0.0043,0.7628,0.2308,0.0,0.0,0.0,0.0,0.4432,0.2386,0.1212,0.0833,0.0644,0.0455,0.9661,0.0169,0.0,0.0,0.0,0.0
39,39.0,0.6283,0.2876,0.0531,0.0177,0.0088,0.0,0.7202,0.256,0.0119,0.006,0.0,0.0,0.4468,0.2482,0.117,0.0745,0.0638,0.0461,0.9836,0.0,0.0,0.0,0.0,0.0
40,40.0,0.6667,0.2745,0.0392,0.0098,0.0049,0.0,0.7212,0.2545,0.0121,0.0061,0.0,0.0,0.4351,0.2526,0.1158,0.0807,0.0667,0.0456,0.9828,0.0,0.0,0.0,0.0,0.0
41,41.0,0.6847,0.2611,0.0345,0.0099,0.0049,0.0,0.72,0.2571,0.0114,0.0057,0.0,0.0,0.433,0.2474,0.1203,0.0825,0.0619,0.0515,0.9661,0.0169,0.0,0.0,0.0,0.0
42,42.0,0.6651,0.2791,0.0372,0.0093,0.0047,0.0,0.7337,0.2426,0.0118,0.0059,0.0,0.0,0.4178,0.2467,0.125,0.0888,0.0691,0.0493,0.9667,0.0167,0.0,0.0,0.0,0.0
43,43.0,0.6814,0.2696,0.0294,0.0098,0.0049,0.0,0.7168,0.2428,0.0173,0.0116,0.0058,0.0,0.4207,0.2517,0.1241,0.0862,0.0655,0.0483,0.9828,0.0,0.0,0.0,0.0,0.0
44,44.0,0.6746,0.2727,0.0287,0.0144,0.0048,0.0,0.6927,0.2514,0.0279,0.0168,0.0056,0.0,0.4,0.2349,0.1206,0.0952,0.0794,0.0667,0.9672,0.0164,0.0,0.0,0.0,0.0
45,45.0,0.7005,0.2589,0.0254,0.0102,0.0,0.0,0.6848,0.2663,0.0272,0.0109,0.0054,0.0,0.4,0.24,0.1167,0.09,0.08,0.07,0.9831,0.0,0.0,0.0,0.0,0.0
46,46.0,0.7173,0.2565,0.0157,0.0052,0.0,0.0,0.6776,0.2678,0.0273,0.0164,0.0055,0.0,0.3887,0.2414,0.1223,0.0972,0.0784,0.069,0.9818,0.0,0.0,0.0,0.0,0.0
47,47.0,0.686,0.2754,0.0242,0.0097,0.0,0.0,0.6341,0.2683,0.0488,0.0293,0.0146,0.0,0.4,0.2492,0.1231,0.0923,0.0738,0.0585,0.9697,0.0152,0.0,0.0,0.0,0.0
48,48.0,0.6651,0.2605,0.0372,0.0233,0.0093,0.0,0.6233,0.2605,0.0651,0.0326,0.014,0.0,0.4221,0.25,0.1169,0.0877,0.0682,0.0519,0.9559,0.0294,0.0,0.0,0.0,0.0
49,49.0,0.6557,0.2594,0.0377,0.0283,0.0142,0.0,0.6385,0.277,0.0469,0.0235,0.0094,0.0,0.4339,0.2576,0.1119,0.078,0.0644,0.0508,0.9583,0.0278,0.0,0.0,0.0,0.0
50,50.0,0.6698,0.2406,0.0425,0.0283,0.0142,0.0,0.5992,0.2727,0.0744,0.0331,0.0165,0.0,0.4403,0.2526,0.1058,0.0819,0.0648,0.0512,0.9577,0.0282,0.0,0.0,0.0,0.0
51,51.0,0.7121,0.2374,0.0253,0.0152,0.0051,0.0,0.6121,0.2802,0.0776,0.0172,0.0086,0.0,0.4406,0.2587,0.1119,0.0804,0.0629,0.042,0.9846,0.0,0.0,0.0,0.0,0.0
52,52.0,0.7382,0.2408,0.0105,0.0052,0.0,0.0,0.5892,0.2697,0.0747,0.0332,0.0207,0.0083,0.4618,0.2618,0.1055,0.0727,0.0545,0.04,0.9848,0.0,0.0,0.0,0.0,0.0
53,53.0,0.7249,0.2222,0.0317,0.0159,0.0,0.0,0.6096,0.2588,0.0746,0.0263,0.0175,0.0088,0.4477,0.2599,0.1191,0.0794,0.0542,0.0361,0.9836,0.0,0.0,0.0,0.0,0.0
54,54.0,0.7016,0.2304,0.0366,0.0209,0.0052,0.0,0.6018,0.2743,0.0796,0.0221,0.0133,0.0044,0.4465,0.262,0.1218,0.0812,0.0517,0.0332,0.9672,0.0164,0.0,0.0,0.0,0.0
55,55.0,0.6897,0.2463,0.0345,0.0197,0.0049,0.0,0.5197,0.2688,0.1219,0.043,0.0287,0.0143,0.4621,0.2599,0.1227,0.083,0.0469,0.0217,0.9467,0.04,0.0,0.0,0.0,0.0
56,56.0,0.7366,0.2258,0.0215,0.0108,0.0,0.0,0.5365,0.2701,0.1131,0.0401,0.0255,0.0109,0.4563,0.2548,0.1141,0.0798,0.057,0.0342,0.9531,0.0312,0.0,0.0,0.0,0.0
57,57.0,0.7263,0.2179,0.0335,0.0168,0.0,0.0,0.5543,0.2752,0.1085,0.031,0.0194,0.0078,0.4711,0.2521,0.1157,0.0785,0.0496,0.0289,0.9516,0.0323,0.0,0.0,0.0,0.0
58,58.0,0.7326,0.2299,0.0214,0.0107,0.0,0.0,0.5245,0.2727,0.1259,0.042,0.021,0.0105,0.4718,0.2581,0.1169,0.0766,0.0444,0.0282,0.9552,0.0299,0.0,0.0,0.0,0.0
59,59.0,0.7333,0.2278,0.0222,0.0111,0.0,0.0,0.5228,0.2737,0.1298,0.0386,0.0211,0.0105,0.4813,0.2573,0.1203,0.0747,0.0415,0.0207,0.9552,0.0299,0.0,0.0,0.0,0.0
60,60.0,0.7706,0.2059,0.0118,0.0059,0.0,0.0,0.5102,0.2789,0.1293,0.0442,0.0238,0.0102,0.5068,0.267,0.1086,0.0633,0.0362,0.0136,0.9412,0.0441,0.0,0.0,0.0,0.0
61,61.0,0.8039,0.183,0.0065,0.0,0.0,0.0,0.5016,0.2783,0.1294,0.0485,0.0259,0.0129,0.5192,0.2692,0.1058,0.0577,0.0288,0.0144,0.9412,0.0441,0.0,0.0,0.0,0.0
62,62.0,0.8108,0.1757,0.0068,0.0,0.0,0.0,0.5067,0.2852,0.1342,0.0436,0.0201,0.0067,0.5464,0.2784,0.0979,0.0464,0.0155,0.0103,0.9516,0.0323,0.0,0.0,0.0,0.0
63,63.0,0.8095,0.1769,0.0068,0.0,0.0,0.0,0.5401,0.292,0.1314,0.0292,0.0036,0.0,0.555,0.2723,0.0942,0.0471,0.0157,0.0105,0.9508,0.0328,0.0,0.0,0.0,0.0
64,64.0,0.8079,0.1854,0.0,0.0,0.0,0.0,0.5193,0.2842,0.1368,0.0386,0.0105,0.007,0.5706,0.2768,0.0904,0.0395,0.0113,0.0056,0.9275,0.0435,0.0145,0.0,0.0,0.0
65,65.0,0.7658,0.1899,0.0253,0.0127,0.0,0.0,0.5216,0.2878,0.1295,0.0396,0.0108,0.0072,0.5526,0.2789,0.1,0.0421,0.0158,0.0053,0.9355,0.0323,0.0161,0.0,0.0,0.0
66,66.0,0.7871,0.1806,0.0194,0.0065,0.0,0.0,0.5238,0.2891,0.1361,0.0374,0.0068,0.0034,0.5954,0.2659,0.0925,0.0289,0.0116,0.0,0.9254,0.0448,0.0149,0.0,0.0,0.0
67,67.0,0.7771,0.1783,0.0255,0.0127,0.0,0.0,0.4952,0.278,0.1438,0.0543,0.0192,0.0064,0.5829,0.2686,0.0914,0.0286,0.0171,0.0057,0.9545,0.0303,0.0,0.0,0.0,0.0
68,68.0,0.8092,0.1645,0.0132,0.0066,0.0,0.0,0.4627,0.2687,0.1522,0.0687,0.0328,0.0119,0.6478,0.2579,0.0692,0.0126,0.0063,0.0,0.9538,0.0308,0.0,0.0,0.0,0.0
69,69.0,0.7898,0.172,0.0255,0.0064,0.0,0.0,0.469,0.2684,0.1504,0.0649,0.0324,0.0118,0.6118,0.2706,0.0765,0.0235,0.0118,0.0,0.9565,0.029,0.0,0.0,0.0,0.0
70,70.0,0.7987,0.1635,0.0252,0.0063,0.0,0.0,0.4423,0.261,0.1511,0.0742,0.0467,0.022,0.5967,0.2707,0.0773,0.0331,0.0166,0.0,0.9467,0.04,0.0,0.0,0.0,0.0
71,71.0,0.8531,0.1259,0.014,0.0,0.0,0.0,0.4745,0.2763,0.1502,0.0631,0.027,0.006,0.6061,0.2606,0.0727,0.0364,0.0182,0.0,0.9697,0.0152,0.0,0.0,0.0,0.0
72,72.0,0.8472,0.1389,0.0069,0.0,0.0,0.0,0.4675,0.2722,0.1538,0.0651,0.0296,0.0089,0.6667,0.2313,0.0544,0.0272,0.0136,0.0,0.9571,0.0286,0.0,0.0,0.0,0.0
73,73.0,0.844,0.1418,0.0071,0.0,0.0,0.0,0.432,0.264,0.1547,0.08,0.0427,0.024,0.6382,0.2237,0.0724,0.0395,0.0197,0.0,0.9583,0.0278,0.0,0.0,0.0,0.0
74,74.0,0.8194,0.1484,0.0194,0.0065,0.0,0.0,0.4148,0.2617,0.158,0.079,0.0519,0.0321,0.6579,0.2171,0.0592,0.0395,0.0197,0.0,0.9059,0.0706,0.0118,0.0,0.0,0.0
75,75.0,0.8312,0.1429,0.0195,0.0,0.0,0.0,0.4246,0.2685,0.1509,0.0691,0.0512,0.0332,0.6781,0.2329,0.0479,0.0274,0.0068,0.0,0.9125,0.0625,0.0125,0.0,0.0,0.0
76,76.0,0.8472,0.1319,0.0139,0.0,0.0,0.0,0.4077,0.2686,0.1583,0.0791,0.0504,0.0336,0.752,0.192,0.024,0.016,0.008,0.0,0.9136,0.0617,0.0123,0.0,0.0,0.0
77,77.0,0.8356,0.1301,0.0205,0.0068,0.0,0.0,0.3918,0.2574,0.164,0.0866,0.0569,0.041,0.7627,0.178,0.0339,0.0169,0.0,0.0,0.9294,0.0471,0.0118,0.0,0.0,0.0
78,78.0,0.8714,0.1071,0.0143,0.0,0.0,0.0,0.3977,0.2558,0.1605,0.0814,0.0605,0.0419,0.7636,0.1727,0.0364,0.0182,0.0,0.0,0.9048,0.0595,0.0238,0.0,0.0,0.0
79,79.0,0.8824,0.0956,0.0147,0.0,0.0,0.0,0.3963,0.2558,0.1613,0.0829,0.0599,0.0415,0.7611,0.177,0.0354,0.0177,0.0,0.0,0.8864,0.0795,0.0227,0.0,0.0,0.0
80,80.0,0.8803,0.0986,0.0141,0.0,0.0,0.0,0.3833,0.2643,0.1652,0.0859,0.0573,0.0419,0.819,0.1429,0.019,0.0095,0.0,0.0,0.8842,0.0947,0.0105,0.0,0.0,0.0
81,81.0,0.8562,0.1242,0.0131,0.0,0.0,0.0,0.3824,0.2571,0.1626,0.0857,0.0637,0.0462,0.8125,0.1518,0.0179,0.0089,0.0,0.0,0.8817,0.086,0.0215,0.0,0.0,0.0
82,82.0,0.8978,0.0876,0.0073,0.0,0.0,0.0,0.3794,0.2588,0.1667,0.0899,0.0592,0.0439,0.7679,0.1696,0.0357,0.0179,0.0,0.0,0.8646,0.0938,0.0312,0.0,0.0,0.0
83,83.0,0.8658,0.1208,0.0067,0.0,0.0,0.0,0.3653,0.249,0.1673,0.0959,0.0694,0.051,0.7236,0.1951,0.0488,0.0244,0.0,0.0,0.8687,0.0909,0.0303,0.0,0.0,0.0
84,84.0,0.8921,0.1007,0.0,0.0,0.0,0.0,0.3541,0.2475,0.167,0.0986,0.0724,0.0584,0.7788,0.1593,0.0354,0.0177,0.0,0.0,0.8627,0.098,0.0294,0.0,0.0,0.0
85,85.0,0.9058,0.087,0.0,0.0,0.0,0.0,0.3505,0.2455,0.1683,0.101,0.0733,0.0594,0.8131,0.1589,0.0187,0.0,0.0,0.0,0.8788,0.0909,0.0202,0.0,0.0,0.0
86,86.0,0.8786,0.1143,0.0,0.0,0.0,0.0,0.357,0.2463,0.1649,0.096,0.0752,0.0585,0.8073,0.1651,0.0183,0.0,0.0,0.0,0.8113,0.1321,0.0472,0.0,0.0,0.0
87,87.0,0.8768,0.1087,0.0072,0.0,0.0,0.0,0.3525,0.2459,0.1701,0.0984,0.0717,0.0594,0.8073,0.156,0.0275,0.0,0.0,0.0,0.8333,0.1042,0.0521,0.0,0.0,0.0
88,88.0,0.907,0.0853,0.0,0.0,0.0,0.0,0.3425,0.2446,0.1683,0.1018,0.0763,0.0646,0.8421,0.1263,0.0211,0.0,0.0,0.0,0.8235,0.1176,0.049,0.0,0.0,0.0
89,89.0,0.8811,0.1119,0.0,0.0,0.0,0.0,0.3371,0.2373,0.1676,0.0979,0.0847,0.0734,0.8721,0.093,0.0233,0.0,0.0,0.0,0.7768,0.1429,0.0625,0.0089,0.0,0.0
90,90.0,0.8811,0.1119,0.0,0.0,0.0,0.0,0.336,0.2352,0.17,0.1028,0.083,0.0711,0.8515,0.099,0.0297,0.0099,0.0,0.0,0.7838,0.1622,0.045,0.0,0.0,0.0
91,91.0,0.9231,0.0462,0.0154,0.0077,0.0,0.0,0.3309,0.2384,0.1738,0.1109,0.0776,0.0665,0.8901,0.0659,0.033,0.0,0.0,0.0,0.785,0.1402,0.0654,0.0,0.0,0.0
92,92.0,0.8258,0.129,0.0194,0.0129,0.0065,0.0,0.339,0.2438,0.1695,0.1029,0.0781,0.0648,0.9101,0.0562,0.0225,0.0,0.0,0.0,0.7522,0.1593,0.0708,0.0088,0.0,0.0
93,93.0,0.8523,0.1275,0.0134,0.0,0.0,0.0,0.3564,0.2444,0.167,0.0896,0.0754,0.0652,0.9176,0.0471,0.0235,0.0,0.0,0.0,0.7154,0.1769,0.0769,0.0231,0.0,0.0
94,94.0,0.8873,0.0986,0.007,0.0,0.0,0.0,0.3574,0.247,0.1627,0.0924,0.0743,0.0643,0.9032,0.0645,0.0215,0.0,0.0,0.0,0.7015,0.209,0.0672,0.0149,0.0,0.0
95,95.0,0.8671,0.1189,0.007,0.0,0.0,0.0,0.3438,0.2377,0.167,0.1041,0.0806,0.0648,0.9213,0.0562,0.0112,0.0,0.0,0.0,0.6889,0.2148,0.0741,0.0148,0.0,0.0
96,96.0,0.8621,0.1241,0.0069,0.0,0.0,0.0,0.3464,0.2407,0.1663,0.1037,0.0802,0.0607,0.9529,0.0353,0.0,0.0,0.0,0.0,0.6791,0.2015,0.0821,0.0299,0.0,0.0
97,97.0,0.816,0.1534,0.0184,0.0061,0.0,0.0,0.3518,0.2411,0.17,0.1067,0.0751,0.0534,0.9239,0.0543,0.0109,0.0,0.0,0.0,0.6763,0.2158,0.0719,0.0288,0.0,0.0
98,98.0,0.8323,0.1484,0.0129,0.0,0.0,0.0,0.3977,0.246,0.154,0.092,0.0621,0.046,0.9222,0.0444,0.0222,0.0,0.0,0.0,0.6392,0.2468,0.0759,0.0316,0.0,0.0
99,99.0,0.8621,0.1241,0.0069,0.0,0.0,0.0,0.4043,0.2488,0.1579,0.0861,0.0574,0.0431,0.9186,0.0465,0.0233,0.0,0.0,0.0,0.6447,0.2434,0.0724,0.0329,0.0,0.0
100,100.0,0.8533,0.14,0.0,0.0,0.0,0.0,0.4239,0.2569,0.1546,0.0773,0.0499,0.0349,0.9213,0.0449,0.0225,0.0,0.0,0.0,0.6474,0.2436,0.0641,0.0321,0.0064,0.0
101,101.0,0.825,0.1625,0.0062,0.0,0.0,0.0,0.4118,0.2565,0.16,0.0847,0.0494,0.0353,0.9239,0.0435,0.0217,0.0,0.0,0.0,0.6228,0.2515,0.0778,0.0359,0.006,0.0
102,102.0,0.8,0.1697,0.0182,0.0061,0.0,0.0,0.4177,0.2604,0.1597,0.0835,0.0467,0.0295,0.9101,0.0562,0.0225,0.0,0.0,0.0,0.6543,0.2407,0.0679,0.0309,0.0,0.0
103,103.0,0.8258,0.1548,0.0129,0.0,0.0,0.0,0.4432,0.2649,0.1541,0.0703,0.0405,0.0243,0.9125,0.05,0.025,0.0,0.0,0.0,0.6319,0.2515,0.0736,0.0307,0.0061,0.0
104,104.0,0.8146,0.1589,0.0132,0.0066,0.0,0.0,0.4179,0.2612,0.1517,0.0821,0.0522,0.0323,0.9059,0.0588,0.0235,0.0,0.0,0.0,0.6522,0.2547,0.0559,0.0248,0.0062,0.0
105,105.0,0.8299,0.1633,0.0,0.0,0.0,0.0,0.4232,0.262,0.1587,0.0806,0.0453,0.0277,0.939,0.0366,0.0122,0.0,0.0,0.0,0.638,0.2638,0.0613,0.0245,0.0061,0.0
106,106.0,0.8141,0.1538,0.0192,0.0064,0.0,0.0,0.4293,0.2571,0.1568,0.0823,0.0463,0.0257,0.9186,0.0581,0.0116,0.0,0.0,0.0,0.6221,0.2616,0.0698,0.0291,0.0116,0.0
107,107.0,0.7746,0.1908,0.0231,0.0058,0.0,0.0,0.4474,0.2605,0.1474,0.0763,0.0421,0.0237,0.8925,0.0753,0.0215,0.0,0.0,0.0,0.5846,0.2564,0.0872,0.041,0.0205,0.0051
108,108.0,0.7797,0.1977,0.0169,0.0,0.0,0.0,0.4541,0.2651,0.147,0.0761,0.0367,0.0184,0.8842,0.0737,0.0316,0.0,0.0,0.0,0.5391,0.2652,0.1087,0.0522,0.0261,0.0043
109,109.0,0.8036,0.1845,0.006,0.0,0.0,0.0,0.4459,0.2603,0.1495,0.0825,0.0412,0.018,0.9032,0.0645,0.0215,0.0,0.0,0.0,0.5797,0.2705,0.0966,0.0338,0.0145,0.0
110,110.0,0.7751,0.1893,0.0237,0.0059,0.0,0.0,0.4737,0.269,0.1462,0.0673,0.0292,0.0117,0.9375,0.0375,0.0125,0.0,0.0,0.0,0.5714,0.2759,0.0985,0.0345,0.0148,0.0
111,111.0,0.7405,0.2054,0.0324,0.0162,0.0,0.0,0.4568,0.2595,0.1459,0.0811,0.0378,0.0162,0.9512,0.0366,0.0,0.0,0.0,0.0,0.5493,0.2676,0.1033,0.0423,0.0235,0.0094
112,112.0,0.75,0.2065,0.0272,0.0109,0.0,0.0,0.4521,0.2473,0.1489,0.0851,0.0426,0.0213,0.9412,0.0471,0.0,0.0,0.0,0.0,0.545,0.2613,0.1126,0.045,0.0225,0.009
113,113.0,0.7586,0.1954,0.0287,0.0115,0.0,0.0,0.4648,0.2535,0.1493,0.0789,0.0338,0.0169,0.9375,0.05,0.0,0.0,0.0,0.0,0.5509,0.2593,0.1065,0.0463,0.0231,0.0093
114,114.0,0.759,0.1988,0.0241,0.012,0.0,0.0,0.4721,0.2581,0.1496,0.0733,0.0293,0.0147,0.9383,0.0494,0.0,0.0,0.0,0.0,0.5693,0.2624,0.104,0.0396,0.0149,0.005
115,115.0,0.7418,0.2253,0.022,0.0055,0.0,0.0,0.4907,0.2671,0.1366,0.059,0.028,0.0155,0.925,0.05,0.0125,0.0,0.0,0.0,0.5299,0.2607,0.1111,0.0556,0.0256,0.0128
116,116.0,0.7345,0.1977,0.0395,0.0226,0.0,0.0,0.5322,0.278,0.122,0.0441,0.0136,0.0068,0.9706,0.0147,0.0,0.0,0.0,0.0,0.5598,0.2679,0.1005,0.0383,0.0191,0.0096
117,117.0,0.7471,0.1824,0.0412,0.0235,0.0,0.0,0.5393,0.2714,0.125,0.0393,0.0143,0.0071,0.9155,0.0563,0.0141,0.0,0.0,0.0,0.5467,0.2617,0.1075,0.0514,0.0187,0.0093
118,118.0,0.7345,0.209,0.0339,0.0169,0.0,0.0,0.5166,0.2715,0.1325,0.0464,0.0199,0.0099,0.9452,0.0411,0.0,0.0,0.0,0.0,0.5371,0.262,0.1092,0.0524,0.0218,0.0131
